id,estado,nombres,apellidos,identificacion,fecha_expedicion,lugar_expedicion,fecha_nacimiento,telefono,direccion,ocupacion,celular,correo,tarjeta_profesional,apoderado_id_id,barrio_id_id,ciudad_nacimiento_id_id,escolaridad_id_id,estado_civil_id_id,estrato_socioeconomico_id_id,genero_id_id,grupo_etnico_id_id,perfil_id_id,sexo_id_id,tipo_cargo_id_id,tipo_discapacidad_id_id,tipo_documento_id_id,tipo_persona_id_id,tipo_vivienda_id_id,usuarioId_id
611,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,318,,,,,1,1,,,1,,,1,,,
612,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
613,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,319,,,,,1,1,,,1,,,1,,,
614,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
615,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,320,,,,,1,1,,,1,,,1,,,
616,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
617,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,321,,,,,1,1,,,1,,,1,,,
618,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
619,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,322,,,,,1,1,,,1,,,1,,,
620,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
621,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,323,,,,,1,1,,,1,,,1,,,
622,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
623,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,324,,,,,1,1,,,1,,,1,,,
624,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
625,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,325,,,,,1,1,,,1,,,1,,,
626,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
627,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,326,,,,,1,1,,,1,,,1,,,
628,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
629,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,327,,,,,1,1,,,1,,,1,,,
630,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
631,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,328,,,,,1,1,,,1,,,1,,,
632,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
633,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,329,,,,,1,1,,,1,,,1,,,
634,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
635,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,330,,,,,1,1,,,1,,,1,,,
636,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
637,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,331,,,,,1,1,,,1,,,1,,,
638,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
639,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,332,,,,,1,1,,,1,,,1,,,
640,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
641,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,333,,,,,1,1,,,1,,,1,,,
642,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
643,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,334,,,,,1,1,,,1,,,1,,,
644,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
645,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,335,,,,,1,1,,,1,,,1,,,
646,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
647,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,336,,,,,1,1,,,1,,,1,,,
648,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
649,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,337,,,,,1,1,,,1,,,1,,,
650,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
651,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,338,,,,,1,1,,,1,,,1,,,
652,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
653,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,339,,,,,1,1,,,1,,,1,,,
654,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
655,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,340,,,,,1,1,,,1,,,1,,,
656,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
657,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,341,,,,,1,1,,,1,,,1,,,
658,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
659,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,342,,,,,1,1,,,1,,,1,,,
660,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
661,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,343,,,,,1,1,,,1,,,1,,,
662,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
663,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,344,,,,,1,1,,,1,,,1,,,
664,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
665,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,345,,,,,1,1,,,1,,,1,,,
666,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
667,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,346,,,,,1,1,,,1,,,1,,,
668,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
669,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,347,,,,,1,1,,,1,,,1,,,
670,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
671,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,348,,,,,1,1,,,1,,,1,,,
672,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
673,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,349,,,,,1,1,,,1,,,1,,,
674,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
675,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,350,,,,,1,1,,,1,,,1,,,
676,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
677,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,351,,,,,1,1,,,1,,,1,,,
678,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
679,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,352,,,,,1,1,,,1,,,1,,,
680,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
681,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,353,,,,,1,1,,,1,,,1,,,
682,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
683,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,354,,,,,1,1,,,1,,,1,,,
684,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
685,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,355,,,,,1,1,,,1,,,1,,,
686,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
687,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,356,,,,,1,1,,,1,,,1,,,
688,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
689,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,357,,,,,1,1,,,1,,,1,,,
690,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
691,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,358,,,,,1,1,,,1,,,1,,,
692,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
693,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,359,,,,,1,1,,,1,,,1,,,
694,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
695,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,360,,,,,1,1,,,1,,,1,,,
696,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
697,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,361,,,,,1,1,,,1,,,1,,,
698,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
699,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,362,,,,,1,1,,,1,,,1,,,
700,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
701,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,363,,,,,1,1,,,1,,,1,,,
702,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
703,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,364,,,,,1,1,,,1,,,1,,,
704,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
705,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,365,,,,,1,1,,,1,,,1,,,
706,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
707,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,366,,,,,1,1,,,1,,,1,,,
708,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
709,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,367,,,,,1,1,,,1,,,1,,,
710,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
711,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,368,,,,,1,1,,,1,,,1,,,
712,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
713,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,369,,,,,1,1,,,1,,,1,,,
714,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
715,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,370,,,,,1,1,,,1,,,1,,,
716,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
717,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,371,,,,,1,1,,,1,,,1,,,
718,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
719,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,372,,,,,1,1,,,1,,,1,,,
720,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
721,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,373,,,,,1,1,,,1,,,1,,,
722,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
723,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,374,,,,,1,1,,,1,,,1,,,
724,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
725,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,375,,,,,1,1,,,1,,,1,,,
726,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
727,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,376,,,,,1,1,,,1,,,1,,,
728,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
729,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,377,,,,,1,1,,,1,,,1,,,
730,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
731,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,378,,,,,1,1,,,1,,,1,,,
732,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
733,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,379,,,,,1,1,,,1,,,1,,,
734,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
735,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,380,,,,,1,1,,,1,,,1,,,
736,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
737,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,381,,,,,1,1,,,1,,,1,,,
738,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
739,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,382,,,,,1,1,,,1,,,1,,,
740,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
741,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,383,,,,,1,1,,,1,,,1,,,
742,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
743,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,384,,,,,1,1,,,1,,,1,,,
744,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
745,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,385,,,,,1,1,,,1,,,1,,,
746,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
747,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,386,,,,,1,1,,,1,,,1,,,
748,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
749,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,387,,,,,1,1,,,1,,,1,,,
750,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
751,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,388,,,,,1,1,,,1,,,1,,,
752,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
753,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,389,,,,,1,1,,,1,,,1,,,
754,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
755,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,390,,,,,1,1,,,1,,,1,,,
756,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
757,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,391,,,,,1,1,,,1,,,1,,,
758,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
759,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,392,,,,,1,1,,,1,,,1,,,
760,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
761,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,393,,,,,1,1,,,1,,,1,,,
762,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
763,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,394,,,,,1,1,,,1,,,1,,,
764,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
765,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,395,,,,,1,1,,,1,,,1,,,
766,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
767,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,396,,,,,1,1,,,1,,,1,,,
768,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
769,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,397,,,,,1,1,,,1,,,1,,,
770,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
771,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,398,,,,,1,1,,,1,,,1,,,
772,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
773,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,399,,,,,1,1,,,1,,,1,,,
774,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
775,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,400,,,,,1,1,,,1,,,1,,,
776,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
777,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,401,,,,,1,1,,,1,,,1,,,
778,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
779,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,402,,,,,1,1,,,1,,,1,,,
780,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
781,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,403,,,,,1,1,,,1,,,1,,,
782,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
783,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,404,,,,,1,1,,,1,,,1,,,
784,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
785,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,405,,,,,1,1,,,1,,,1,,,
786,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
787,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,406,,,,,1,1,,,1,3,,1,,,
788,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,2,,1,,,
888,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
889,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,457,,,,,1,1,,,1,,,1,,,
890,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
891,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,458,,,,,1,1,,,1,,,1,,,
892,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
893,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,459,,,,,1,1,,,1,,,1,,,
894,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
895,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,460,,,,,1,1,,,1,,,1,,,
896,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,2,,1,,,
897,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,461,,,,,1,1,,,1,,,1,,,
898,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
899,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,462,,,,,1,1,,,1,,,1,,,
900,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
901,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,463,,,,,1,1,,,1,,,1,,,
902,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
903,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,464,,,,,1,1,,,1,,,1,,,
904,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,476,,3,,,,,,,,,,1,,,
905,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,465,,,,,1,1,,,1,,,1,,,
906,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
907,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,466,,,,,1,1,,,1,,,1,,,
908,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
909,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,467,,,,,1,1,,,1,,,1,,,
910,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
911,1,jairo,urrego,120423098,,,,,,,32122183723,jairo@ugc.edu.co,,468,,,,,1,1,,,1,,,1,,,
912,1,camilo,rios,2022101,2022-11-17,bogota,1999-12-08,,,,32122183723,jairo@ugc.edu.co,,,,3,,,,,,,,,,1,,,
